time,time,AL,AT,BA,BE,BG,BY,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LV,MD,ME,MK,MT,NL,NO,PL,PT,RO,RS,RU,SE,SI,SK,TR,UA
1,1,0.04146786345969963,0.03397628891309626,0.03853205074359426,0.018924436971206497,0.044112998923900186,0.016622228671906252,0.03304463371550983,0.024946311544466263,0.01974317619809835,0.010541441762863793,0.00896788311059783,0.05490045942168934,0.0037772096167394617,0.030812461163128056,0.010617113465303325,0.051716429834572746,0.040298472359179625,0.03306164973645519,0.011644875462837422,0.05073761218076269,0.014421860936557986,0.011498903257454764,0.03448379358909885,0.03879538072037565,0.04142006531535847,0.0677136097170368,0.015428662920380318,0.0012023603608177934,0.019134444258101395,0.054403139964013386,0.03524860353737102,0.03713217977443488,0.005668361857168706,0.004547544914321593,0.04024290830097067,0.028419648469753974,0.04989946764443252,0.025733237504260535
1,2,0.04611800674112912,0.034207624317261286,0.040320269657631476,0.018654557165936454,0.04337873388551473,0.016910528716384918,0.031341120073260856,0.026040182407986542,0.0187639690993186,0.0099282741992186,0.00848762311842586,0.05462134841547283,0.0035634244039343243,0.030467497688996877,0.010869246621898808,0.05309198324007755,0.0422737006526727,0.035438225812235546,0.010971246103818449,0.05238789848888253,0.013963753108096241,0.011238582688214574,0.03579397745415052,0.04119341907382258,0.04298134174093985,0.07014312149168266,0.015305283248063694,0.0012072786364207384,0.019315742158373075,0.05355125345561616,0.03650626633795004,0.03778388059541581,0.005528744237059901,0.004347134999694432,0.04057650641075401,0.029961231959892795,0.04684067834048685,0.02768538347384597
1,3,0.04700004282701686,0.031934797621254216,0.037409194049823694,0.01806692822508573,0.04506285447238732,0.016136385426192328,0.031280258453803854,0.022088573295251428,0.017793318846219257,0.010731054984662694,0.008459139480095234,0.052860204026347626,0.0036766947966630163,0.030141042069641445,0.00978581997188473,0.05509765482401107,0.04019929843339655,0.033264542735597515,0.010572624781900266,0.05031259138100477,0.013028788133857565,0.010625169787304755,0.03834218942268351,0.03913236884052605,0.04372802551816511,0.07062213025757755,0.015507916552560508,0.0012430079691794428,0.017428682751898614,0.05294244559065839,0.03835991485345813,0.03736464391625379,0.005331171173783134,0.004682288983518381,0.03907259234329914,0.0272006797448976,0.04726415463761879,0.028724367549169405
1,4,0.04760987579120846,0.03217874075049921,0.03960123739849774,0.016858395710572585,0.04454412710764186,0.01660419172841522,0.02826649457205813,0.02385841391422491,0.01729487016304102,0.010775050361061727,0.008823245446523775,0.05328745295570184,0.0035966871112612527,0.027643169189108942,0.010948397367581677,0.05569409855686529,0.04125815890101223,0.033301326576009455,0.011631631855414597,0.048962621379143915,0.012345365349244719,0.0106469599034471,0.03498955250262119,0.04078523054298078,0.046528502854179865,0.07097254100067624,0.014051879038444116,0.0012980948684174762,0.01724310807836881,0.05073142817707701,0.03566180872620438,0.03781902014764079,0.00629594877867741,0.004249673890947323,0.03864510753374362,0.02754119037362741,0.04943527079042489,0.026642733555391915
1,5,0.044391341153573474,0.030223592149688,0.03881261131866203,0.018559729129936343,0.04486832944214352,0.015047825250220465,0.027229632530705827,0.023455432453359917,0.018677558362707073,0.011702045085126815,0.007924353439370027,0.05024006194803646,0.0037803836040706455,0.02823732992916402,0.010982994783138642,0.054859291845911574,0.03913671253794501,0.03230505502070811,0.012002461418823034,0.04675955423831722,0.011689030706333488,0.009675978174319233,0.03490188610713647,0.040277560774943356,0.04451836617468592,0.06913240985747154,0.016112537114502872,0.0013938274263770064,0.017213241423630673,0.04817720306261369,0.036570184797853164,0.03923637418436117,0.005460316384015624,0.004483160642686373,0.03582428973333648,0.026052944487637272,0.050845604874025715,0.026078416875758036
1,6,0.042543545914487155,0.030448869127951007,0.035109116562958766,0.020306423982786717,0.04309688685114531,0.016345120212709768,0.03141781228264096,0.02232698554862122,0.02024389137670225,0.01224476383106641,0.008099046963054768,0.05161749207178705,0.003876441697541955,0.030191424475210966,0.011523577309938561,0.052421685519744174,0.036923257657748364,0.030237459118139152,0.011699416071097975,0.04811504702131002,0.013563414494900903,0.011229672215446025,0.033183138050984426,0.03608220854552314,0.04089152184621573,0.07049233117338397,0.017481765042075763,0.0014468725957858296,0.017287893492538547,0.0510098981225481,0.03326052696188023,0.03348984388750971,0.005955657207670107,0.005085215481793226,0.035345174374285165,0.02407623858336616,0.0488709301418053,0.024898596415498474
1,7,0.04286704280717719,0.033508792833031695,0.03628804574200066,0.01908764558496166,0.042884963043072225,0.017077172734466673,0.03539132045737807,0.024307659743690816,0.020435610693047227,0.010729522614354269,0.009044211626053381,0.05228351919486599,0.004286727687601627,0.031413910305743,0.011670069361488618,0.051483856666997375,0.03892633724208359,0.031556846980669156,0.013463447637574606,0.05148730232055952,0.014706211432536778,0.012268169369819865,0.03270300897402703,0.037927713518787314,0.04146209205629602,0.07447331454796842,0.015813137075526992,0.001497236814909955,0.01862566752148053,0.05011133544580041,0.03423684737278267,0.03594462298481658,0.006343483118865545,0.00494474231744155,0.03825463196981306,0.025992828471015524,0.04795589784473265,0.025510041070646108
1,8,0.047374090945490645,0.03662966414537895,0.04023716039840472,0.01956470423787897,0.04187106813916537,0.01637475407759615,0.03388753246600409,0.027937362305994272,0.021054055942204157,0.012356698698600456,0.008902135022130267,0.05105909674234952,0.003820948405682607,0.030153658988878437,0.012253846394581104,0.053532246392754404,0.04226506007890443,0.03339629522597888,0.012873562762308475,0.051623825713302915,0.014231502385753677,0.011888212951783137,0.03182580623290851,0.042580361152636956,0.045589938892755276,0.07534984573745394,0.016814878729779718,0.0016606602024477437,0.019948656660960646,0.04887452933566064,0.032177669042812454,0.036695036182083314,0.006079251570251844,0.005385475543608606,0.042516722937615076,0.028464123967626202,0.04839480946528548,0.02558632899868101
1,9,0.047515000755786,0.0346414179497357,0.04130394636286594,0.01957361800147885,0.04589706825912299,0.017283867694715953,0.03302352166838389,0.027188451742910052,0.021100176553955272,0.011891105084858118,0.009757324222726021,0.05133715305757548,0.004512717387665922,0.029984682754320983,0.01275584442979435,0.05493415790269563,0.04195453571332559,0.035386342544683536,0.013534349474731009,0.04898126089692824,0.015263215775197295,0.012719389604462571,0.03675258753781506,0.04310702921865547,0.04627831294783795,0.07667057664938498,0.017121563929543105,0.0016553716431427965,0.020839310771242663,0.05002497443178989,0.036505844721675375,0.039295443639758024,0.006183185249298019,0.005591972634709699,0.04075314436477216,0.029761722854220428,0.04863756482836909,0.02782081550826685
1,10,0.047171707942147874,0.03574511694019597,0.03971463197168961,0.02073724734595679,0.04464024805667375,0.018014478061611505,0.03330716109883547,0.027407058074224184,0.02217637035906217,0.012835408480245898,0.010546797931273602,0.05464193348784379,0.004688963399055204,0.0316583643038263,0.012747361370562153,0.054621891171590733,0.040133676928566064,0.03530113124488233,0.013484563528854208,0.04908264220800903,0.014635225668059476,0.012426088687925453,0.03695863904589749,0.04295104273914953,0.046935224280910716,0.07395797324691576,0.017417604264439775,0.0018118105169904026,0.02031776320913218,0.051656492881104764,0.03672854604162595,0.040180174726551963,0.006751848398869659,0.005592884375667942,0.03875722051206431,0.029796065734210078,0.051070309210380964,0.02786880718441432
