time,time,AL,AT,BA,BE,BG,BY,CH,CZ,DE,DK,EE,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LV,MD,ME,MK,MT,NL,NO,PL,PT,RO,RS,RU,SE,SI,SK,TR,UA
1,1,0.19948585529654592,0.061381951210556854,0.12002721053501153,0.34216181027384873,0.13078950489972874,0.25298637905530247,0.06445750843271345,0.10191837204134908,0.22683891217613547,0.6085872790830096,0.3909988650705682,0.13648413108797705,0.2821921096619216,0.20772842385469997,0.5096958438408822,0.26112162603128114,0.15835891391089432,0.07546323093426109,0.6301155208514201,0.20276045129920364,0.3335300682996233,0.3547352174053126,0.14179226247947085,0.15270888645214006,0.058172725748880535,0.5025635220174671,0.6203341531657781,0.32057352396937655,0.23423529598474363,0.22391650411594075,0.09534877520449757,0.07333660165844919,0.3023182267517488,0.2506253671727936,0.07275049512940511,0.0986144645391093,0.1434338390724859,0.19868481847958963
1,2,0.18269573060176253,0.059504585712066696,0.150051769667352,0.3594309561857157,0.11950092993674798,0.2674939927791937,0.06663068262479273,0.09420743929864399,0.22460198427420633,0.6230098795485736,0.44374628858403553,0.14544529360142266,0.3143642468502311,0.22313726890233898,0.4853156968934717,0.27286521337300534,0.20671016754184418,0.09280751921318489,0.5917095953386204,0.21533449946186864,0.393321195327794,0.40836122855940504,0.15194924685734587,0.14100044583268334,0.0438408104423545,0.46234503598769827,0.6314813961504343,0.3217939152664717,0.24243583588373155,0.23754709819805997,0.10618117101895395,0.08088118039440426,0.3241991821623529,0.2794422841207472,0.10838428131983857,0.10718594974263178,0.15338375641250288,0.210290009217249
1,3,0.22401768355059484,0.039872994868077195,0.1698186417110323,0.3333278012600676,0.12830195909543474,0.26263005227672637,0.05401265840375215,0.07777321646733858,0.21135570941465637,0.5315937983926601,0.4724020236326407,0.12441491426802037,0.3359750258363909,0.2082206880710915,0.48660622764678074,0.2891595176785582,0.20986062503401723,0.09122177969204283,0.5983252834604821,0.22928754402482382,0.3975899217872998,0.4392266888988095,0.14353879574675982,0.1847091015258354,0.06649843139397829,0.5189889207798978,0.5934254108127107,0.3051299420817404,0.22357458532181693,0.20613840910796302,0.1146033760574385,0.0998323398858367,0.346848849400043,0.2552591432151425,0.08708872967714128,0.0918464453585461,0.145420562540271,0.19911754640185772
1,4,0.19635392139108124,0.040291458065386775,0.12518206487599473,0.3208156773036043,0.13045154829820732,0.26086334075942896,0.05911717221873815,0.07942268706651724,0.2141012692693103,0.5667739380757444,0.40950432033647505,0.11960858508642944,0.2915583420023682,0.208150868603667,0.45525095081965783,0.28338266494592573,0.1794684910061152,0.06743107569344857,0.5832882913623882,0.21753299278367605,0.36268877372179786,0.3882606976385675,0.14110960350609145,0.13823403641250417,0.053671647462552194,0.505248377693335,0.589723399539333,0.3104873808792916,0.2126132667201076,0.19075915686601638,0.10490528010069981,0.07454114880557766,0.33301379401343667,0.23490571390286,0.07136946301296375,0.07595339415021979,0.14285174052780647,0.20134691017572692
1,5,0.20997115495384655,0.058538124716913185,0.1617343430155015,0.30741266737305356,0.11045414719423109,0.2340439577407722,0.06328010176875477,0.09945451394761855,0.20652420514012468,0.5745951113097478,0.4003259279828542,0.12287438811204113,0.28369716124551797,0.20586908389360287,0.4736075910186761,0.28031029112544803,0.21802912125635723,0.08723360130589876,0.5951317045063304,0.23582772294956775,0.34115320510057434,0.3580217869820777,0.12654452385587994,0.1578715881583973,0.05345229990207203,0.5210327944625619,0.5638650709008679,0.3172393283777871,0.23022646725339804,0.19461398627556245,0.09828796874469375,0.08811968040135723,0.3019055006372488,0.2485176740249808,0.10408486784085386,0.0887776366174499,0.1469021235925944,0.1935923950632194
1,6,0.22024702211426955,0.04125849103797225,0.1390976299270039,0.2839256999720206,0.12355993568465377,0.2818611094224339,0.05125355098201602,0.06982459680947736,0.1805150361371513,0.5324605223055737,0.42241943392240494,0.13538218966688878,0.2796722060944075,0.18995927137166763,0.4449035812372039,0.2913291084071233,0.18911704003898447,0.06892509080404444,0.5822089437087391,0.22076861336880607,0.3923821493635811,0.3883034198301802,0.13636789488288195,0.15879815364366076,0.0657060603743619,0.5026214076440277,0.5413751385765486,0.3314502942354624,0.2381182942999356,0.2159461808110213,0.10879592009632862,0.08391407470300824,0.2919174242195715,0.2587607503254187,0.07162505528100235,0.07117646108531021,0.15754431952114226,0.20613005321150651
1,7,0.17603462348001947,0.050485056462373654,0.15972104543547452,0.31362167205948255,0.11859171663045402,0.281337549904656,0.05056182732858138,0.08171763420855647,0.19476324292310193,0.5264048836490052,0.38215030080851287,0.11973381407238935,0.26843227152570487,0.17980028134779158,0.47981973421929147,0.2572896758572712,0.21219958489806603,0.0814373696554709,0.6258866582958273,0.22879084048417464,0.3523896834330214,0.36289993398034,0.16177677355823308,0.14248622563718066,0.04965153255666916,0.5302980456782443,0.5672669650389637,0.3261635597955312,0.23748625877801566,0.1900914283528121,0.10487731684237842,0.08177729811992156,0.29554223800899515,0.24763699847384274,0.09446245164113169,0.09320228054624559,0.14346880313984983,0.22860575772728306
1,8,0.19336529658144228,0.04242546358385983,0.13932053403232186,0.34293578683087494,0.12383264425596104,0.2785726378710795,0.04194904751081984,0.07309889568509297,0.21148333553326418,0.5787680608227889,0.39652587760958424,0.10474918682460194,0.24530590032553606,0.1904687338148786,0.5129451920076068,0.2779366810366286,0.18364404758701477,0.0743502271,0.6195521985923859,0.20711538087160533,0.3649011309284246,0.38351671650625824,0.14902654264688311,0.15251531676788857,0.058146784649223945,0.5248306454371545,0.6294147259618708,0.32218623533918717,0.21055207465653805,0.17556331616412305,0.10858300732172613,0.08603217360440191,0.2984005759788675,0.2554733898592164,0.07813660333842117,0.07929712609334888,0.13723308151891173,0.21757150087522795
1,9,0.19260378094092084,0.03524056028009989,0.13181835871348946,0.3194813011006297,0.1269465208955614,0.21049002091165467,0.04511734199553575,0.0693014636250045,0.20062319902673348,0.5437514131186615,0.3917674025776138,0.09850678182999689,0.25856949700539406,0.18062148125230654,0.4491974135936913,0.25958312117009125,0.17439819352665376,0.05835062089668107,0.579822701473128,0.2063733048544977,0.326085738382468,0.3538643873927331,0.1431813639613651,0.14460989034342914,0.06421300006494954,0.5124178412961263,0.6080298955827657,0.3001606659977066,0.2015640683437319,0.16747956722483862,0.09288657358547729,0.0779681135270606,0.2904367751807103,0.24448814571724795,0.07288022709538185,0.06364817135023178,0.14149221045303945,0.17955952691420762
1,10,0.19089361325249168,0.036956261078785614,0.12730958455101143,0.32082136418288726,0.12921796227179771,0.18770510323955988,0.04851526878859206,0.07253452491675093,0.20744500524657328,0.4971992484817853,0.3449572698446392,0.10297174589137575,0.25262440867596303,0.18950789805224713,0.48876675924412966,0.26918753873203666,0.16655282711539093,0.06012811567267288,0.5908846118508781,0.20054270298052482,0.2766762267134746,0.29625156796136404,0.11354591797580775,0.1413180339987095,0.06282146842805689,0.49927613028213447,0.5855820240514852,0.3009252552266596,0.19840672598893003,0.17404718038493217,0.08463501429238993,0.07533220356196017,0.27333132330639937,0.21064867391183456,0.07017870053619366,0.06528819895205966,0.1625070553228958,0.1536438968374685
