utc_time,utc_time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
1,22,935929498.6774273,59830431.25344781,2608143246.796411,116913829.13631251,8148650.9158015195,107731716.07713239,558896.1078347178,1699381.792627159,24006043.44095846,64108032.7515994,131900733.7308702,64383118.65656965,68441799.01110424,2264754.102729324,17058308.074061442,13568599.092378609,5293223.57088938,39865535.02546957,13342534.372798562,2581409.545713255,5645278.710093207,5796038.251966167
1,23,946901636.3896252,58493522.569806434,2584367317.2374005,114226875.07669052,8708841.603655118,110140254.6591708,1030420.6293874711,1551098.7239922981,20391059.594152886,62080200.60435406,135807582.11232457,72166703.47815067,72427664.6390962,2282767.693239404,15842787.560157198,13634605.463343548,4788728.601847744,40058024.70670295,14494319.57831413,2885506.7376976223,6074481.175923812,5520386.162784836
1,24,949309073.4734128,60686506.26024361,2626131575.2545934,126397891.9779244,8406352.624715121,107928373.8896988,308595.6577751789,1752383.9407782697,20201773.698318798,69285207.39440446,151187106.28684312,69567829.5271569,74371739.69963609,2691620.687673674,17340400.588813603,13300093.009582976,5445425.261370261,41486916.07647969,13715219.893948965,2863865.4423445123,6481100.476708068,5291062.543330656
1,25,944668437.4508048,71475346.96281338,2569274934.879278,117262984.87865745,9103424.272953352,109989264.1732831,285997.8763046907,1540535.9821984817,25123593.566429894,61401385.70530227,139256044.16996986,73233936.74310365,67366565.9955369,2247624.409653979,16548603.154718924,13599283.072770527,6067104.80087475,39992119.50957063,13165041.257466968,3189630.1176441642,6193134.170402059,4976841.920577941
1,26,941619998.7447071,59682380.26257421,2560798054.5146923,118553965.44048363,7767537.7277764,108568837.82956733,353832.2638908317,1621185.976084616,21481075.77512724,64808072.59684637,144638742.44000706,74841735.31104906,69604626.5172814,2421673.531026175,16197871.603757093,13000791.337789457,4926177.781187806,41873919.80134249,14181892.42682079,2298874.9215635257,6242591.842541671,4996608.63758653
1,27,953699146.6620582,64950043.98544028,2627401660.621433,115472457.47177999,9655238.567513276,112180277.13894637,348145.7665982013,2124286.4311794243,23952450.888089824,67998251.82395105,126996118.04225059,68533764.82666399,64711689.05782212,2397869.91629137,17151950.498867106,12868211.988957994,4948254.700399961,40033201.024022125,15670018.048864305,4121638.7817102517,6675111.670951748,4777264.736076681
1,28,952329785.2140809,64089156.805436775,2583936436.967038,117352284.96426255,8752418.319358226,111238454.74807541,589004.2438260269,1697404.119623211,24332666.17794706,64475328.9465089,141121706.53534338,72627730.21240696,77330111.54930799,2369499.762825802,17242455.40392491,13193521.944943832,4929810.299670332,40405604.5422811,13926951.674182622,2697881.268505728,6051108.028253342,5102444.036880077
1,29,947939674.5935552,63625381.3812591,2583760178.2443104,116531904.90594299,8875606.359820955,111288296.31108552,442464.390382984,1660857.817691735,22870377.428119864,65980280.95242021,136749282.44292864,69370353.00369786,66202985.36645152,2356683.661548955,15582153.23076838,13390937.302441923,4992137.687450061,40260015.31402989,14499067.482730169,3478332.1960690403,6638953.3134318,5629535.712234081
1,30,957398598.9677783,61860557.86530401,2616326853.67838,114913860.20092104,8679182.464244159,111716482.36511499,693266.7098841117,1805568.4655377928,22754905.673782382,66131641.29008679,137996377.9028622,78054517.10435627,68155686.71271005,2381543.0448985575,16759361.103955366,13337242.494794564,4764121.622794022,40578867.427712634,15277117.93970008,2833268.701165247,6356263.509972755,4874201.328880085
1,31,958539980.2163491,60793099.530201286,2610468282.8468084,116864998.5721954,8775959.610966334,110356005.47757371,355397.4172610925,1754702.6159871644,23765029.282694083,62079993.52153837,146739640.15033212,71781579.46562777,68323921.97723562,2759720.7576307417,16573641.307767669,12953661.150554232,5053046.117677444,40804182.23685012,14949387.674303312,2830259.372836297,7042153.711676806,5262721.8534377385
2,1,958294520.6615331,61612059.65256036,2613307748.8497066,118184360.33735426,10812883.764622185,111546431.26488812,560211.2724003954,1797856.534280662,21288624.412886117,66762585.60502096,147695297.90534556,71965627.4280646,70374942.28791903,2717345.4788481067,16722114.214715887,13018751.137657752,4911449.686238874,40790760.42299385,15266653.463463606,2871283.216758387,7400723.725911268,5287071.413845579
2,2,961859115.5046345,66263008.98478321,2566218365.0201735,120074824.75051193,8682817.191174967,112988436.80411004,586318.0181534189,1954967.1977228054,23400197.790771354,63019600.09432589,154161854.22932318,73765854.56999557,72438448.50675808,2704983.4618872763,17059755.748193655,13298610.825634189,5067595.552854178,41124072.743239924,15969466.132246876,2717488.696610878,6885068.232168289,5240365.977824735
2,3,962297414.9253148,68113670.19719641,2565618469.611025,117115825.29873994,10646238.288675727,111254782.37009564,326548.1977576102,1788571.5553556727,26739808.493377093,64768028.88942022,139088643.41769752,71227651.78093603,63663713.529251985,2419880.7206446594,17058093.48385334,13198299.952219428,4924530.741439801,40476399.551119186,16019731.679833952,3325050.449812278,6751173.009092064,5219763.278293024
2,4,965006690.8919816,64659354.03293781,2622932966.257097,121378727.79532228,9356284.021841459,114372884.14769505,370081.4839664197,1790738.6022171613,23890410.974555954,65699528.95902815,148098221.30837348,76400286.91671897,76013484.35165343,2636087.168863852,16889083.06237066,13133831.971580803,4480647.301707122,40087042.68260988,16001416.33745761,2231815.4280732735,6681313.927271877,5633108.181031742
2,5,968524129.7136383,76001753.78218527,2607365015.981323,116870982.10418361,9048753.924714275,113370216.31746718,360625.92711336905,1974853.3349457446,26274395.14239266,68618005.36255671,151034446.82668555,78707630.85468507,72922068.37724137,2603182.9505495364,16199423.108874734,13272639.247482616,4529205.2080004895,41630895.17291532,17270257.403452072,3042110.9156937464,6674312.634379825,5767106.778224542
2,6,969148120.344675,67715594.00515528,2591040319.1615357,117620498.41158642,12218894.853898982,113576028.33153813,576996.8761642698,1990035.659805956,25847047.811099432,77993046.46841262,149958368.9955507,79036493.26025537,70096830.82697725,2584488.8304388374,16745253.270365274,13227450.617369713,5363160.924230367,39847606.688430175,15622145.119737552,2956566.7553676544,7280360.238207116,5467311.765156638
2,7,968273488.5215504,67660916.93174392,2531275379.7395787,124909748.62174317,9200851.661731789,115740788.03258349,358089.8366617869,1826775.0977516402,26280395.37260511,69382438.27020238,161163082.67262733,82863651.02971491,84028074.69121471,2919358.4574917387,17680569.24625262,12638967.477230284,5336213.727366893,39997751.84196959,15291807.76066784,2902141.338511457,6989435.742582556,5848521.7731062565
2,8,963541772.1812886,68188778.42325023,2635932798.922441,122871114.34016816,8405051.837593557,116282988.49173912,863982.8623534571,2283027.564142163,24671635.760940503,73036881.47905087,152676502.23059198,78687715.12234518,74602075.5993696,2586866.885099148,18381282.969566092,12883266.559669742,5095735.062061983,40640154.33778147,17009844.495803583,2748839.696715715,6445760.529770321,5834163.969567483
2,9,972083721.1881555,69509547.79292944,2528358975.934781,129449085.421485,9462464.767821467,114327955.57370964,542292.7889252917,2315372.948079048,27729724.2239994,72377144.14540966,159408148.88527924,77800063.25393055,78100324.1803438,2881429.8668437405,18780492.421956744,12551734.61753973,5038945.011947405,39965493.37015082,16406481.518564044,3378658.2950572204,8071812.489152839,6732309.4937234055
2,10,973067516.7621564,67604931.11966747,2546613841.5565977,127237868.86505422,10275471.098083865,116165260.01660012,201779.55823988948,1766169.0636526756,25596980.884616114,72042371.92758527,161190093.79217798,82874530.54812373,73731856.23175955,2832181.1048420933,17816499.626853652,12994568.75554835,5534617.415544472,40504804.9182327,16865219.89374436,3190529.0273554996,7408355.913679779,5809319.810371995
2,11,980527862.543821,72657267.5624822,2591796424.06534,124808984.56632946,9267278.60691138,117184394.07206744,532434.4974954436,2011399.172378382,28719241.18554013,73037695.05093837,153210278.1740074,83387715.35905673,75296833.08173825,2772017.365895716,17544620.08560263,12699739.964991497,5643167.740082684,40745015.78654394,16690938.881288042,3285222.4295809125,7577574.837428199,6143674.661964814
2,12,970185557.4157242,68793113.38945238,2553511566.394537,122861889.29563737,8322059.310538792,114803425.28380308,784576.8234062325,1700012.2635319245,26618900.39299575,71490788.40983078,159872304.74664268,78724454.40353222,72571804.0104855,2843787.337366532,17623465.17827534,12617148.451906538,5750143.236936111,41585985.57647781,16466616.866662707,3149133.8268465376,7779562.034502276,6227114.126463066
2,13,985026921.2366351,69191248.08651757,2536880892.889734,121329124.49512444,8423953.22165208,116687993.38015386,219625.6710498045,2082198.3977245963,25647708.992126066,65530399.235707425,165647640.30533096,84497858.36589216,76073516.37504584,2713498.5631631957,18165947.393558715,12544018.475413028,5483174.236969383,40517694.508006185,17155802.593675725,2805880.301972978,7967155.207247341,6018840.657971573
2,14,967780957.2058561,72583969.38638519,2522979883.158517,121725652.97686574,10455960.029529225,115889138.58688734,321511.8259188405,1763496.5039217,26300514.491383415,69512110.60426702,156195621.79680583,84431003.6498664,76359484.41386037,2835237.0651054587,17229366.12984879,12604397.890448708,5441656.92427139,41377915.38497376,18860760.434168555,2800937.7343148207,7142501.356826587,6226659.710952353
2,15,986261122.1358049,72837111.79457597,2501953980.3898134,121873041.8525904,9236337.40565446,116360951.65536053,186818.65305730127,1845700.609667919,26210243.044776436,70221296.62374064,174688164.26166448,84958837.29942451,83578303.39522888,2908461.7357255216,18107869.23621553,12708854.508967422,4955022.911288948,41324142.08893112,17821602.421211097,2761869.5785706276,7972504.242008389,6079842.179514621
2,16,987940111.9750046,78399021.87003674,2520850322.956032,122613200.56661361,8624489.121009294,116804639.11996014,248823.99021818457,2181602.120250027,27001104.932509053,66235478.46134276,153983700.30307323,88227978.51727986,69439717.55705935,2597400.2065534773,17568689.460876532,12447715.956350345,5375939.986144573,41177827.333304286,18520693.592588942,3090712.1569082765,6942012.993849783,5971256.2343292795
2,17,970890109.8310972,75465134.26003756,2460550523.100043,123737445.41485499,10199871.86482068,117621964.42682442,560812.72928745,2044509.7682518435,27630252.572287153,73500296.46110536,152387851.00289875,92435147.11056419,70548163.19356006,2732692.759018241,17783159.290898968,12655143.967287749,4985685.6937032,41824192.195137314,18027397.78216513,2952901.8266208787,7213871.805267025,6120319.530785489
2,18,976654221.4436638,73549188.42606542,2528102112.5599017,125541382.55907379,10124991.529133363,115500082.84404005,769403.9446208578,2095293.7082965686,26466071.13979172,73806292.99576281,157018028.85140413,90676562.66977933,74598001.51478253,2585679.453569242,18167359.680214155,12273698.022392519,5259547.154410577,39675916.54566901,18968283.651862655,3264358.508209516,7705530.788193401,5673517.1029960755
2,19,989077676.3360403,77114559.09293208,2528003825.787338,123142565.60733046,11068951.077084793,117174800.0891041,664097.9080290546,2080986.4289967464,27618739.722369038,69927133.20155858,162617627.62164506,88854796.42898896,69791159.80738561,2937977.4209654056,18750074.252418175,12201952.434366254,6081746.040091734,40509190.600619674,19896184.158200476,3051338.6424187836,7601669.38229002,6245014.322289528
2,20,981273746.8494675,78646845.95672219,2494472882.8283453,122571281.56023856,9513340.604610395,116396869.041806,540899.0679320635,2153997.956390845,27134162.454911634,71675243.95943071,158467385.65963814,88008072.43914069,75922809.98442931,2850128.4612244517,18824144.201331135,12401137.976406628,5505355.719628042,41653448.559097916,17929380.378796153,3222718.7057812596,7902475.963949551,6249527.162933987
2,21,1003838495.3457803,75934583.4419904,2521452581.370669,126887975.88651475,10712286.132867407,118543594.37367114,355640.9679165166,1880821.4484695883,28498983.627816327,77282363.70622966,160301016.04524657,91502305.04605742,76904427.7876908,2625207.428603958,20243063.78455794,11861233.660524625,6313375.704460973,44439224.98026548,18783592.85797282,3700926.0176911475,7937992.438276647,6249802.144117215
2,22,972504171.522153,80242509.11049901,2473801251.9852457,127658729.51105796,9232680.82604164,117664339.91727069,315943.9717511473,1912477.184793431,28409541.910194688,67461629.66451924,157592250.75617668,87809246.9800203,68783549.90623368,2970387.16413903,19923746.48192983,11893160.792177357,5905979.164478566,43472238.26799582,19944501.903221823,3155140.993096843,7270633.355990511,6326458.048898987
2,23,986952317.4556124,80691095.59741536,2468661917.3578887,126738975.38271679,10237124.495061034,118499164.56068006,279215.2590461627,1725011.1850770437,28442092.487146292,70238139.8319393,176186288.49389094,90200491.31225191,75576633.43977362,3017713.4126232136,19086277.395690527,12101175.163350867,5398966.628946605,43959359.83880393,19999606.65725077,2962661.870555849,7529247.641459125,5926626.544299051
2,24,981690083.5823008,84172477.1156009,2442667981.5491185,128684069.70809908,9042485.996475702,119124096.01613307,278198.5124511652,1906964.4471942715,29564763.032684226,68191816.3519902,169027601.03994215,97080975.57079801,82449432.99105686,3315927.0760705266,18951929.464439776,11775068.577030217,5208810.271893759,44391847.508834735,19611300.783998508,3124407.9614380826,7586136.066271786,6490402.0248804735
2,25,990456823.5838693,86886525.61518526,2466480820.012406,133822403.4179525,8334507.71015821,121106926.65966664,402892.21739195206,2296463.973716521,28963289.454202794,78786360.82025145,174542324.8761269,92154380.56884466,84651468.60563537,2768975.4015263095,18680113.527627923,11846028.286013564,5503607.707427031,43862945.767750636,20963480.859653108,3275114.266460172,7818605.568504101,6495097.882975269
2,26,986878613.5175759,83184133.18749338,2481494416.354716,136454969.08851245,9278323.804032449,120237547.6229116,557787.3176376609,2019155.0449866625,31981416.003689185,69768567.69781007,177233318.85464016,109627692.84355672,90716779.57210146,2971316.1794860507,21096934.42856894,11960058.185565734,5908104.431250652,45381831.93645215,20582556.001829065,2841704.7621445647,7499549.291217862,6361784.72888072
2,27,980948433.3266398,83348797.5382746,2492823046.438411,135230080.43167385,11581024.862742536,120989244.19717036,422769.32532462827,1993284.1711047078,30024793.49430782,67751690.14953835,165109201.6596393,96492496.50192267,78858282.23348898,2837729.9056662377,20082997.618103042,11606669.767596116,5894001.619357576,43690733.37711087,20968906.36526618,3571986.9876937224,7709238.757809992,6779658.103399477
2,28,980700364.5541174,83075581.00997989,2418087085.4786434,132245906.61717026,9746125.404721586,120608914.97313601,523939.1743710924,2073742.6586591667,30493697.966638606,75649851.52856372,183895728.9890362,97108944.09118302,87331920.41756704,3032760.378926554,20430111.56393831,11723636.079115275,5516063.700168309,44383279.76794819,21001795.483276535,3170604.0498836366,7690778.338548375,6538135.325894653
3,1,835676277.037973,70981932.91136023,2158698779.582659,123177693.63329437,9954833.457922973,106515712.22729732,623217.1466266053,2229068.3742025876,27408105.60017433,73195068.697844,144186317.25747702,81787692.36751656,70120574.22939268,2902170.3980118562,18480681.485033434,9835172.312398838,5459712.053923432,40115138.90076382,16893550.77930857,3263542.682202785,7356215.527095296,5709503.107271835
3,2,841786308.0357486,71000551.84109968,2138703090.2505424,122506304.49649857,9284921.553747632,104245950.50502634,259153.84436366154,1773877.5429817543,26184819.380279355,69247874.15171191,145671231.55851173,82579045.06404768,68582618.88403836,2845497.2019356047,19247057.114181586,9584970.877998883,5239065.764628803,39218903.41451137,16009792.632094044,2705116.3173131747,7243034.532398188,5474835.212023982
3,3,842018381.5219513,73965013.88628428,2147148671.9713767,122869918.81547722,8391951.207873456,105621978.13430458,511654.252798809,1930184.0092425963,28360582.419014495,72127395.99368231,157886474.89032063,87041138.16377585,74133251.50199986,3287301.8296370897,18681527.443618823,9719324.945754183,5368358.815858608,38778638.28614621,16784315.6237133,2835940.1510783164,7416083.373328486,5466867.831956462
3,4,831841140.5257722,72381936.70534594,2171513536.4172754,126236421.8074476,8982657.911984501,102889428.05363995,528938.414195403,1905398.9563752227,26679175.71202525,71625704.89429988,160298190.32355338,100966011.64760615,77602168.6934438,3032571.34222715,19644432.749351732,9811284.689406035,5882401.228639099,39806978.82105514,18666968.23015279,2963179.733016128,7068936.476827363,5955089.223832583
3,5,846490676.2383411,72284671.46270774,2155629537.7719464,119800412.9042729,8041509.195865312,106445502.15981404,353584.1361870795,2085175.2902820178,26179315.363963623,66592322.52042429,157224331.19746178,85976039.996773,79953560.82274023,2773515.1979328436,18688183.961778414,9626789.047150373,5728046.1821621,40069261.12986395,16766301.256705327,2555098.144484964,7245246.520623802,5491068.80448723
3,6,856693790.6543528,72886123.40332088,2198116503.304955,122424149.80322908,10141753.118829722,105945125.07245426,464278.9174800027,2508604.291040773,26993436.280343838,62965618.69780403,153494152.70798334,89435104.25259139,74315888.9593713,2904020.7370009045,18425297.341636118,9512025.896424638,6498754.926260099,40592082.118246146,17643931.762078386,3398999.1711795987,7740983.829557625,5871573.807629338
3,7,852312768.937708,71283983.91614921,2149826733.280544,124313409.51198101,9127871.686703473,105094749.60129851,263682.1712705291,1997433.5317759556,27499109.67481571,62024465.578389235,156525577.71618637,87405912.65948653,78087725.87894587,2987432.7503494257,18864946.129745685,9248079.108601348,5657019.239419815,39427672.233280264,18335452.961201172,2809694.0475788256,7007164.767303213,5721187.237485623
3,8,843052869.6091224,73776265.6027262,2112135591.5041494,119808027.94521457,8837583.248085663,104260890.45865427,536870.5803890467,2259488.959753998,27633138.04593799,69969004.08838443,154400694.87900144,91502105.96287034,72202522.50376852,2810860.494713537,19801854.9418805,9681034.80262405,6201237.482156831,39700144.00842814,17775268.75038527,3382792.4169992027,7636992.222471825,5454374.758416684
3,9,848455653.0543085,72158513.2124602,2131239699.2697406,125858366.18074515,8996029.248403305,107708953.66679864,747753.9504433274,2181845.009803318,28186181.745407544,66534436.07868191,153045959.59145495,91288741.47523159,70510204.5608399,2955093.5951941526,19903979.697617088,9461276.69461033,5389680.4210848175,40900386.91364361,16927784.523282353,3439528.827605566,7792442.25616179,5940230.059728197
3,10,839235819.2205185,71631213.55854464,2204291345.3256564,126747531.67369743,8439320.917631831,104937143.25579473,386654.71038619353,1989388.1219431623,28782458.96186824,72363310.34637655,157281427.587402,89948345.07356289,73076564.78091429,3020888.9981681877,19262292.953307413,9690736.40718234,5800091.110075386,38939778.19340218,18752552.473333262,2569288.8542707367,7783286.272552629,5677629.895769141
3,11,854226647.9934484,76650386.94835046,2156855289.2177815,128763183.09636118,8852341.12713149,106983143.70872456,494241.64554737956,1967884.8389129504,28084560.975016262,69786791.78039616,166472803.1440255,93042853.99069723,84361346.21704154,3452069.505486676,20267963.235759113,9436643.277852345,5517651.880336166,39760528.19386531,18337562.43689372,2688628.6067860085,7168052.268203558,5594841.641493817
3,12,853071595.187702,82233215.7604176,2179756226.5542917,127657149.9143458,9493706.396796826,106622533.44139966,246946.5762386348,1891363.7636915394,28232632.800488926,72125530.63953385,163943840.8282955,89121581.23387286,76434799.78858216,3380321.825168603,19925675.423206203,9774537.161529643,5636211.927622859,39313888.71111389,17944724.28051598,2731179.03738818,7806738.445656559,5773489.097235038
3,13,855493930.9729191,76993307.28128971,2140191064.8021483,126313661.74839197,9183896.351095235,107433646.26691136,202501.0837207745,1920243.7181063753,27870607.640003253,71959961.38367382,180488112.63007852,96861968.28422709,83220863.84053531,3097751.099267058,18728215.96991183,9347598.203098958,5865364.667816032,40620858.777932495,18986363.432115376,2860515.78143699,8046240.187444522,5560086.040790674
3,14,845498041.5762656,76193328.93283492,2155516762.6665254,129365141.82259077,8729829.543472748,107655439.35447328,369784.7500228559,2074399.7003465525,29523023.518467385,67965019.5172093,162116665.25779274,93005038.1492671,76656129.57230023,3018268.2485704212,18519740.725962803,9359203.406724682,6020211.211668889,38578711.86655167,18780874.947370328,2860862.6636174563,7530481.833873397,5853171.677214172
3,15,857338733.6044137,76290877.2346093,2123225978.9364715,125998936.2544466,9624001.303740418,108706242.1946639,719861.4422567524,2155601.349254405,28234600.670836043,72987744.19814079,165813516.5015019,95572256.9945098,76555393.16658139,3183713.0467002187,19851585.11789237,9516955.49670279,5099272.675786716,39044109.3022415,18782901.86488141,3303740.916960398,8288119.167572674,5882283.285995169
3,16,850386666.2903115,77022020.8820534,2110764537.0861847,129481113.87643476,11232725.3127149,110090380.54406023,459779.7652076368,1994881.259922653,27241992.94624014,73473243.52222028,165027018.04659653,99583835.97591986,77355384.84918264,3267185.3517505038,19665738.28862356,9428909.651101785,5716198.29445081,39522757.537967674,17739334.893059637,3331168.8798470744,8007246.925576359,6466754.17864131
3,17,860746613.192949,74475480.25970985,2117242783.8016577,133293441.78706445,10498861.966239415,108453206.16717486,339613.7930614069,1986982.0139791002,27490515.33653792,77716971.99843185,164748245.03023395,91797741.03023343,77556325.45903002,3324696.521762495,20675833.812425207,9766780.255691921,5639492.815768127,39571296.61181428,17718634.234241292,3500627.213256283,8185346.814628917,7004115.958512732
3,18,856546792.9191169,79134819.94624132,2099309127.8731132,131464623.99573071,8559701.479766026,108921865.30596527,374350.18103946315,1882906.4166297812,29526201.760277316,72320067.20970584,168767195.2109264,95337483.31701583,75544297.38036065,3101926.7169383825,21508127.7064301,9086975.806212809,5873601.500673494,39086969.48771519,18010254.33305417,3359115.114623753,7385855.6366396,7187127.016484539
3,19,853734489.309492,78430488.46452166,2131190194.3866262,136433672.24040776,9031287.657735147,109727673.39705509,359006.16484309785,2043835.2053297204,27652625.671280023,66796686.509663835,175554751.02136025,103172763.86782502,83328896.4504896,3441343.1499646096,19905013.876255155,9042799.7986495,5384142.671558084,39084649.99914397,18470530.35415121,3468316.8525797,8014320.708979076,6721592.336433989
3,20,850894436.3930476,87415542.61009082,2038555136.3645582,132378109.4281442,9611967.30812425,111805763.32312472,441995.6110942374,1985548.0723814943,30618556.40730158,76232886.86158237,167259947.82025516,91618036.37136726,78571358.18399408,3138343.8194374656,20272554.31356133,9194606.248714127,5777193.352210487,38085021.61184034,19598644.338620257,3005297.9361670893,7676893.628432148,6834319.908403366
3,21,842749795.3417248,80862480.20710906,2107965927.065377,133804528.3547245,8729976.431165615,110154906.88734783,446013.1340501945,2246148.411376051,29009827.054630082,71236851.69369535,172269242.94551218,93030357.1612446,78316830.15966707,3266122.5824054177,19733028.77076264,9190780.62166394,5927780.548970855,40201415.74165111,19710684.620541472,3147645.670535744,9014867.898640122,7282896.09798384
3,22,842100120.5137076,76117366.85173418,2092542500.01952,131864650.07142493,9248798.197600925,112164829.85239276,454262.8732309956,1971657.4447154696,26394400.699065067,77656951.66663629,179080582.3641378,100553688.5667134,86689493.79231247,3341758.064318794,21033469.48710825,9357362.183308603,5581592.7255832385,39631026.04951093,19063960.269776992,3237589.223962461,8493812.940280717,7060756.075065356
3,23,847948159.3299382,77765497.42263989,2116724090.1235106,130979596.39492169,9615436.300340049,109800184.46786353,572856.0590747786,2522409.9536278183,28041516.517542966,82787207.71490866,166548475.0850288,92637411.71938208,78684275.53000255,2945101.526434817,19840577.02654078,8932277.962334521,6338519.589859228,38879669.10959216,19151306.890924733,3372549.31854685,9210019.619946461,6913648.713468298
3,24,845058366.3624202,76478904.16191268,2100473468.2847419,130185756.77513763,10058613.251306172,112378925.01736617,403564.8712299554,1916717.9972565563,28751243.810765695,84417875.35427175,173019796.23190582,95556156.96790847,82157227.59903592,3114269.5223738444,20085360.47884595,9260000.006404432,6087377.807875682,39820057.01175155,20498664.22955589,3781367.8168465057,8867304.325414138,7457492.917273291
3,25,857344990.8133354,77412408.47358148,2081679715.6898265,135457618.52776104,9451005.212537678,110571473.88539837,592322.7643504649,2102402.725721639,27069651.097274173,77756243.08369665,167639890.4208192,97563964.75883815,83937417.57196912,3177767.5336926603,21233782.873554956,9172329.296786766,6493564.925554748,39262340.180700816,19169842.97710767,3198273.1781462296,8556273.384081181,6919604.603738572
3,26,855683515.7966309,78908743.07376963,2099471195.2327864,137714395.96794784,9240008.907270653,111930282.28298883,520425.64343761065,2222917.3254700704,26758769.4147356,77589364.37207147,177170175.5571093,99119135.4259514,87449453.18685094,3277725.2449496216,21223399.810728993,9504016.225426972,6368128.154727052,41108603.504076764,19919699.873814274,3050323.8281188295,8080527.016405169,7133839.613365646
3,27,853604805.0105561,76050753.7838678,2085351653.0797882,139363944.6414623,9733106.497467127,111826325.14295012,706774.8691043606,1958000.110815509,26668991.36541582,79130004.38978122,183944685.4626318,105341093.08215834,89947893.2735083,3582848.2741842293,22350021.152257815,9116065.62539986,6307948.627586523,39264361.89229981,19553178.462831862,2940826.8464688607,7879075.898996712,7275275.383211315
3,28,864594311.721428,76868786.78212805,2076906030.2801056,142221949.75849015,10300069.267539093,115355919.8875231,393614.32816930395,2187242.3774773204,28315669.509905186,80659077.529669,176855223.9387754,96497563.74973473,88083295.34316483,3146862.8168984083,20966374.52711687,9158921.785673304,6247260.288703761,38829596.316163406,19641861.079054873,2992254.8110479065,8549192.658306383,7065682.157288014
3,29,849483252.3839015,73214647.74413472,2126056770.5092442,133157930.48063718,12605072.235452732,109921921.24571094,934944.6427103962,2448974.69148643,28348916.03090675,81336939.48911552,175275351.64054814,100200805.19590794,82161947.99409385,3165620.268332257,21732109.057982635,9087805.186978603,6496168.114715631,39223411.081281014,21130688.445657775,3728196.1375346356,9304279.32132632,7375686.74796541
3,30,854429458.4306214,75567397.46348765,2134094496.5246947,136356746.13319966,10239947.48465548,114881326.98424427,535875.6060845525,2040073.9369238869,26823051.855249546,79426776.99687977,169661139.98128614,92032244.38145775,81910992.94923906,3128437.2936970736,20334959.633048844,9253002.343454171,5970910.281921175,39306276.358330585,21154987.901471145,3350744.4004329243,8939636.662414882,7276409.069225109
3,31,857883625.1466686,76845667.70290849,2124870023.014145,137396755.85525826,11270944.430907212,111562912.86807974,275873.11541662,1899198.76545946,28405277.635298006,75829912.42681354,173598578.019213,97572740.0350078,86533594.30979663,3297806.676822363,19769855.658536542,9179136.695252936,5924853.774521818,38889987.1391257,22904736.107636645,3318819.7038592263,9004091.765675573,6833812.025375487
4,1,859449100.5028037,76619621.66580221,2140318588.1571128,134198849.51848371,11568738.597115286,113635062.41749285,306574.42096664285,2062338.0157048695,27334304.96893737,78640172.26408163,168155180.44562167,96625001.42152613,82172456.4572227,3515324.8802681565,20486374.082077958,9503823.298533669,6525567.471242702,38361654.297624126,22600766.860839847,3482215.780131182,9269932.714480536,6963875.820197961
4,2,849480329.6369069,77437658.16797015,2122036975.3194783,139324899.44230613,10200100.560911266,112192761.99058093,225306.50334810684,1978990.4651129146,28249296.031144027,73084136.85700656,178295153.61374548,95763310.95298146,81743835.58426319,3757980.175316443,21764972.46174503,9044155.31956726,6196331.619528132,39643566.687924884,23043447.02975849,3614254.253919186,9556790.907282572,7048288.278305944
4,3,860670466.1563462,75047564.34593193,2145710212.122204,135824594.33674473,10734068.443414701,112808984.75018784,332647.22207628004,1748259.4538315614,26909614.754423395,74552062.56908052,174336433.49666166,98097264.88136002,81360960.56400794,3208808.2313257977,19494510.44770416,9400917.914600551,5804092.669590825,38784492.51474462,23446137.433709435,2877140.5692773405,9285678.491666395,7066242.87184093
4,4,886427844.4365022,76047656.1387054,2098107325.952494,141289246.15189654,10316251.815477518,111129934.50905408,332143.9893637517,1999224.468819393,27196497.790430773,80585349.30573264,180916628.0964429,103287041.74229418,87858318.41368896,3450126.7600366394,20401930.92444801,9036496.98052103,6568617.808314891,38261960.058919206,23122962.57274219,2923043.9473261884,9730811.365004392,7157663.151641025
4,5,864352521.0693841,79528341.47017826,2106761478.67933,133557019.90170966,10634920.835489338,114532130.95847544,367860.4380843448,2103738.5351882745,28087295.285882294,81413128.20176665,173622977.96222037,98511852.82706133,84833719.46670343,3293897.629000185,20503775.83138775,9269902.01899863,5562021.566709799,38282817.56423855,23580748.147081856,3374929.3321445407,9863991.622856278,7042396.243888046
4,6,865563289.8230385,77114902.50768384,2116252585.872281,137131730.14738658,10448754.82231284,114730310.56240524,432029.153064052,1874446.74723102,27653750.358147673,78513403.56797628,191148253.45414004,102218603.9971274,91523916.01004492,3349045.0480847103,21057830.77671515,8919201.711410208,6278601.4389191,38161227.132419415,23493394.76287882,3004679.6113284747,8979813.781773517,6903756.542391642
4,7,865973575.0398916,73582631.15162602,2121336636.607762,139023680.62030986,9901703.363081388,115212311.88623711,852037.4136134883,1829642.4555769353,28871299.41579515,76600349.75325666,182421981.53419104,105810861.78319384,91184801.36614163,3229223.1849275487,21632954.296390302,9134328.174171003,5985458.114811601,37788750.39571597,23612341.909464896,2590215.0026448676,9599094.961066328,7215149.506632925
