utc_time,utc_time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
1,11,703367568.6141442,71695629.46567543,1886710104.0921986,129733495.09802417,12520724.337425048,88528525.18572667,1368547.9247158796,1711001.8475934607,28483446.988248985,95418326.43156627,144426755.05147132,73697455.31703697,64092055.437231034,2879508.6603720537,19340545.581060126,15223076.478458125,5370685.806188938,44275605.53762431,15915253.531572662,4504388.840519422,7674108.214394608,4641084.232566267
1,12,705406737.5339932,79840611.85055232,1919149630.3243117,129819872.21254927,12275304.617464576,87383896.54436332,1315114.0715701699,2344041.597389205,30085776.932725918,88101964.13492611,144435699.62126312,84235986.64661294,72011248.67277202,3133799.0729137524,19031794.41155696,15188087.539340353,5104889.668995796,46424578.25247386,17673745.87015366,4634630.17457461,9444153.016811587,4797979.096001346
1,13,698335134.0009649,68871414.91591294,1918820367.106862,127509646.6279944,12718466.82080907,86470681.73593019,897775.6846948694,1420966.967186094,26961044.21882948,93807726.55051707,145378529.28457126,80248152.03437096,72699470.27799964,3110698.2933670613,20230435.19172134,15167313.19701464,5109299.905325235,45789044.81030215,14486846.023717666,3183179.37186941,7747003.5700214915,5171459.858842325
1,14,696736429.4109384,68920828.22646096,1904921786.490005,131921584.27012645,13116991.506583504,86366617.8509465,873593.4288327104,1516325.2609865733,28147238.38363267,85775515.03815542,147563697.8681062,77598214.24548206,77951061.39409713,3207873.9975969507,20841636.22012501,15226057.007944537,5902346.969393666,45126742.29851586,15852682.21633293,3677613.4526564223,7445777.51850937,5454686.303535504
1,15,697936150.1528391,75830389.97699954,1869055952.3677588,141486440.59248367,11191398.298405385,86577455.92707929,274890.3486649718,1672491.201484295,28474711.83551399,84265228.88292226,161118893.03928307,84800508.2167216,79615067.89688753,3070775.095402748,20954672.78495352,15528674.820538541,6372604.182041802,45780371.77660772,15751458.956980174,3501160.334455909,7821899.242858012,5490689.580644366
1,16,708755014.1255721,75002445.36509232,1869274386.2634752,134817708.2823187,13937389.768333517,86001927.74273977,269400.811994129,1549497.1597271974,30242085.423550885,81946142.53781106,141534863.195197,86171586.16930245,67205418.77576843,3016803.914940239,21196109.64398044,14793623.855306404,6123693.447974595,45969243.38381941,14626323.020507015,4475217.195873872,7014645.271103329,5315964.624489893
1,17,698926537.0891861,75463102.38183928,1895961233.468858,129198178.18923877,11068627.805308513,89300059.26965025,537587.2650848207,1846768.8356798184,31854536.817110304,92895545.55662465,141013534.62967908,81134340.32396275,68821750.44388174,2796138.6359510426,19683738.970837936,15280457.433187645,5638475.717751497,44844853.8901195,14284938.928605702,3526371.2685945034,7771992.274576207,5696829.207929871
1,18,704001478.5893922,76350742.33695383,1878883175.1180003,133823070.60490757,11425871.721385479,88255772.77155933,320730.29130730045,1714085.5806275352,30044133.698492505,90764611.05622956,141611912.24732643,78557195.84010556,68905304.46449909,2759358.5815527714,20594573.32162523,15567766.929644842,6088083.574047221,45907741.39718454,16106600.792370092,3554227.9453010033,7425022.516421476,6069726.645979018
1,19,690804304.508143,75908717.58726059,1895232609.2816386,132716854.70262463,12018991.495215882,86598290.71337509,357589.85514617275,1881542.4500443866,30163003.46679449,88783730.44195023,146556427.66615847,85398578.68509598,69098857.14298148,3035960.3469715053,20966110.526422326,15202555.458146883,5589359.604957485,45649577.17064939,15798588.465595163,3933344.8552291244,7461239.467921775,5102308.1874180725
1,20,696672183.0154421,73363354.3445585,1861049593.4702148,130522508.7784043,12807086.778935274,86619546.52105887,853177.210062851,1792424.136485646,29231510.12597253,94311143.94751877,140612382.09549126,83099692.49394463,66642297.79860998,2800346.646928971,21216440.355554625,15229658.47524755,5640145.91972375,46042627.6596953,17013936.31970716,3571820.1247620904,8399022.899178986,5951303.933213311
1,21,701769338.7321781,78152081.31704172,1893592692.2866745,136162118.09326047,17870814.677412596,86589213.97987935,1447392.1627674,2044532.552082931,30726256.300636116,92721361.84973738,138644039.06059787,83309933.25127265,67419389.16540812,2963112.872258778,21143831.046140004,15775892.478357412,5644414.853621734,45708311.275733486,17489665.084321328,6962418.467352925,8531730.030734153,5496433.406522995
1,22,702339800.4717617,77121161.51823014,1812470224.4907973,138541794.92033282,19635564.017312784,86137621.62036468,1494747.7960803087,1936770.39876786,31003133.70582446,100912474.84353992,133357989.6213354,80133719.09124105,70231453.42388557,2930307.171992192,21173137.78288485,14951585.189413093,5827319.14646759,45168195.06427432,16836123.039767154,5764987.271251623,9393530.530591637,6182688.798350756
1,23,691156954.1487672,79575348.91832194,1844487039.7076917,132675054.48791568,13663563.040246973,86465503.46641755,1613374.0032046887,1897369.5759831653,31393805.800427835,91216008.30310696,151676922.02439424,91877576.25856206,87477392.56269546,2935245.560699916,20424605.143529747,14708816.371201443,6099358.034145982,46564678.27189509,17996761.511435024,4557554.248316711,8200282.681953494,6376688.438098138
1,24,685718316.3799578,81349903.71860051,1866904821.126326,136131080.1276786,14434008.975198686,88672402.33866097,1143038.534419351,1526539.9200077332,33880186.67875055,92063493.15728466,160488492.15762419,93508167.69945846,80493740.63830408,2988930.9557012958,21684608.34430013,14830718.784787323,5703311.505625662,46227640.99289052,15987347.730269039,4106910.1244359477,8312807.995904366,5978343.190390553
1,25,685473175.0509391,81006424.70180292,1812494014.675721,134999228.86132184,12116956.810899597,86299377.48952942,602668.1241155172,1661955.3482407476,33572689.31227442,105893585.76459254,136063799.63563356,84285278.36469255,62150997.34121667,2832859.7400433547,21554229.284834396,14509695.08390124,5509089.4759655055,46059300.34596445,14749939.610390324,3121660.0041569523,7431762.541712809,6079251.9827788165
1,26,682185841.0322708,87724779.62222247,1815785800.4887247,131074605.72689657,11092288.582069779,84385601.85684842,462815.8044515129,1662476.6038004085,33239052.45844851,88147666.65329285,138181649.9519894,86389695.65159054,67429318.25853387,2887630.4369981987,21685954.36396331,14860963.162406541,5422732.395517287,46841007.78469903,16450742.360032562,3149353.920822416,7701240.598376015,6674202.3820953425
1,27,687918383.2968849,86156103.08096355,1835207059.5387585,135023693.90367767,12874479.738439241,85029380.0661886,588749.0792627578,1783470.6419862022,33673553.424720146,96757322.88881086,159314959.90696204,96350192.71508376,80507627.06684631,2858819.471399459,21976740.626816228,14416479.047565836,6220704.269097786,45946074.39030203,16858801.402737163,3906096.276665328,7981715.828965858,5901096.018931742
1,28,687177995.9363235,90038681.0784562,1844620944.3748162,142692081.59575698,12646554.007340616,85519967.9825155,840005.6283610298,1939892.1398875697,34884875.271493405,92465321.0579813,146896441.64295253,91920032.84418803,76751025.44334292,3017872.5928950976,22220063.454275753,14964608.906842716,6555276.206494522,47041713.133109786,18991733.90492282,4342305.710615343,9506230.718506686,5991280.045797565
1,29,681543725.1202663,88696399.28211042,1822100371.142514,128643721.43541962,14192049.237446737,84834974.35338745,1137106.3926858434,1946326.3864533408,33451615.08875372,95018139.18708979,139269343.0360771,94021043.2626571,63338177.746417,2748066.728915013,21526084.889014818,14739360.20964373,5963576.246699957,46058510.98011084,21105705.361833904,4365264.436463672,8798947.201182447,6461735.46822689
1,30,678318747.2451617,85739735.54463305,1801825801.466642,131118472.74068905,12778601.780044653,86327894.21845713,1336501.733735159,2266988.6499201963,34806736.160667814,91627964.84675506,140894238.4296854,91341170.65890454,69559737.57184687,2863753.209990009,23193031.66246323,14461129.042122224,5803037.313844834,45555286.477258116,20960608.79096917,4597152.583481035,9247616.647044675,6460494.63601503
1,31,687100660.6600187,95746295.76091138,1807219483.1470666,132820088.62144502,10656867.171086082,84914649.14974824,1075600.9484199171,1650253.156195216,35923014.240648665,90539547.22890729,141530039.03437126,90695206.90139253,74092295.28839669,3049723.669645168,21833025.18595357,14262104.121876594,6638520.424469087,44782426.375822216,18581055.043115877,3616528.409686311,8106832.753825905,6026236.387949257
2,1,677309174.7594638,87717897.850326,1779900315.607841,129850143.69239368,13440765.530583268,85202516.98882475,1669476.8824384466,1565283.2606422412,35206289.63474942,95791950.63140392,149239953.91433793,94584673.3143359,63576999.8834868,3138264.4801057437,22213671.940629575,14568201.152340544,6275635.956022373,46483917.828841574,18625184.556600407,3566281.276417178,7649044.889658638,6121940.128288081
2,2,679614670.7122936,92035646.4877572,1865947075.5867705,136526760.17667952,12191796.452565793,82876905.81423871,551385.7077057663,1906301.8923971828,35782369.51719954,101399058.07917014,149847514.80012473,95210918.96619196,68675149.3210955,3508944.128558125,24131870.2020839,14369341.198381606,6723391.630318864,47372224.16193309,18246022.360644497,3558491.637032532,8675888.00929501,6797234.431160837
2,3,681311851.063951,91088864.82470754,1759498507.0535166,138824230.82530975,13754938.494961293,85281743.14545463,1870415.9498056774,2270091.994590075,34886021.01538718,98328708.991448,164762513.58431298,95337265.00503263,76495350.6866044,3191523.3671006607,22970964.108189236,14418578.673978783,6894390.88187888,46228247.004334226,21688950.499794785,5351743.246536163,8913349.690709865,6359565.037752893
2,4,675110063.7014313,96845459.19879611,1711444495.1182702,135417102.72570357,15788714.802925644,84374918.91565976,321868.7823728152,1741640.1383417225,36086260.11034911,105135813.86531115,138747347.88708332,95415508.14071837,67251300.05450197,3113536.795140497,23075713.132853378,15491569.048383366,7986765.51539747,45819173.90417769,19827670.904793683,3971999.0859644944,8213190.471218079,6793324.575859317
2,5,679973542.0025334,100126272.98965022,1802749830.8150237,134888733.63385335,12559029.391597657,84758118.7017191,613185.7589902863,2295702.0936885895,37202923.22484715,92177541.12397628,141023308.37596434,96069138.9077808,64838138.342982225,3040684.116872103,22508170.82832369,14400774.750615204,6109293.691231158,48088786.62177443,20112957.417184096,4403607.343552004,8983010.470227065,6320995.272492211
2,6,672511428.7951659,90272507.99037671,1746409888.0630553,132685239.83680885,12427270.329633923,81698857.89401513,601416.4057055294,1943074.0649107764,35636503.88141427,93552874.3936987,134906910.41570398,98826929.26568797,61745993.385117404,2982677.7564842966,22327233.930944208,14184532.105053447,6128706.111638626,46007367.12078055,22287455.640663914,4807073.221871088,9450266.812780326,6306718.600593676
2,7,664063428.123244,97327829.9781999,1760849885.4737663,132606659.24577026,12768780.110334883,82508765.13204893,631562.6641424859,1873546.0603786309,35973117.01139486,95564350.29946464,139560045.0384403,96256385.35806915,66739165.296565995,3341517.8093355135,23131187.005334143,14539441.34457583,6035413.763607636,46241672.60099652,20950790.217113115,4131696.565896791,8441716.105008265,6275797.478849578
2,8,664290330.7801316,97822695.34087628,1712999558.9256053,133589048.1423394,12711906.563728567,84194462.98895045,816948.7349856739,1564320.11385026,36196069.999787025,96397460.06472535,147041890.54035303,100675803.04627253,65726584.70442208,3621094.253455538,24553686.002466217,14159971.789623518,6602065.043918103,47116350.21446709,21261221.6940887,4177814.6462220554,9000755.59405235,7010293.5358634265
2,9,669136208.6900872,98433244.60237975,1673237545.3372,134362612.41073838,12631637.572437728,84187727.58948258,717817.222577578,2101122.1751390686,36733877.1947992,97977277.86206232,154715970.57590863,94528272.49683148,64560354.516224526,3365405.408689615,23521596.51290817,14531294.002132842,6154247.589579342,46911662.623346165,20635496.647024147,4015084.7370197778,9080740.621720003,6776913.918961126
2,10,671960522.3628227,95373560.13863881,1707148908.3876638,137575519.92456853,13326650.746562587,85330515.84697218,634867.7989250292,1915573.8585734197,37396757.869291894,92522497.06447764,161610236.16178873,99172901.02969912,64639022.66653012,3301956.370388068,23284410.713197727,13823598.675575713,6125077.840985328,46153321.464990966,20354514.45849844,4742523.744655856,8106583.96615772,6319619.328802938
2,11,662846622.1419631,96614768.60708629,1736841216.866734,128520750.71619292,16056090.037904706,85316386.10178189,748089.0868174298,1794103.830432703,38351205.18721256,93190081.00967483,149591061.0587141,94471640.77045582,66993251.38088482,3283974.6377801266,23206030.55478146,14052234.288013939,6212171.346209613,47164308.31405076,21596114.185423005,4161134.7854686896,8324080.897616115,5996424.938549832
2,12,674027955.8633399,98899190.81972376,1708188629.800706,131021143.2067792,13770867.598469835,85298482.32143477,998515.2386546809,1964027.9778035067,37919084.23043604,104378057.59852888,145636052.91099846,97144166.70793024,65411138.70463847,3260991.096447992,22933745.95876217,14146535.846676027,6662990.370931261,45528030.38972543,20985266.98844225,3698203.5076471027,8704294.856130267,6519839.995300573
2,13,657688700.8909208,100660190.54476623,1636132902.8596404,137611172.4135761,14092258.821589453,83996782.34450291,1236639.488869617,1746854.066154058,38680184.928798586,98696952.15988043,153215386.62367868,96453431.36802688,72172372.46470094,3345324.107028599,22698689.60674811,14121971.64703574,5987322.55828999,47054297.97164257,21337302.230592556,4185432.9009904,8565244.328383492,6169238.03772813
2,14,658055772.1710491,101957661.89162993,1726913266.8124154,135237515.26012307,12783412.257410426,85524089.20515046,1255565.294543464,1933900.1201427996,38187712.174249366,105423627.11278345,152997528.92970031,99076029.47725883,71271758.04649027,3244310.175235417,24168546.295207147,14041269.248222586,6273439.842471057,47587534.42240985,21415041.567233086,4382322.590638634,8635260.173258193,6695088.048448139
2,15,659351524.4603844,100529773.30133241,1753481428.1038182,143416836.76688653,13098377.339471946,83634590.48670582,637513.2297402959,2173818.5124763316,38544077.798095,103830019.63247368,157109817.96641806,98199573.77739151,72503079.69439355,3169525.4853590326,24361047.29358714,14156543.215884514,6436487.947839948,46753450.18829882,21788229.08357854,5687801.7437826665,9089378.417051863,6912425.081849279
2,16,661910371.9179364,96806438.30103783,1679952609.7766993,131826402.05098249,16131502.095928611,84172121.233419,848638.5736714725,1746668.99182001,38532905.22385605,98217095.56466319,144413304.7432589,98772139.47174332,64589030.601392984,3084544.5479220506,23057768.408667274,14069795.887829894,6417778.159848581,47601044.411489375,20589230.53304961,4326756.776452402,8528551.497443544,6617617.614942708
2,17,655888682.6702775,101496332.7502527,1610038470.6729753,137217909.14078835,14022678.841964262,83074876.93633825,470085.3421522222,1941621.3102356044,41546993.288239256,106202410.9385894,151119795.3016598,100830410.87359503,68553218.59489799,3312909.102591859,24204522.67423829,13927071.003386088,6274128.872644433,47752990.537737034,21820890.839228954,4795900.568272179,9855988.298901852,6800042.435046968
2,18,659487020.74807,100780173.73662809,1594488509.9974005,137661597.04997262,14498498.697684046,85455995.63959254,720390.0385165501,1812324.1033521842,38973266.50533032,101188050.24376668,165464238.48650843,107472671.65165177,79869342.15673852,3605164.1430149437,25054913.833511844,14107447.342963034,6874550.885231118,47489690.15248441,20884996.805551834,4463408.84197407,9143843.296996955,6464805.748380724
2,19,668325503.6947345,100119666.2521706,1654514493.7999587,136653885.54107538,14039079.374363672,83117187.77692883,647559.2516440427,1946519.3560278986,41053168.53552347,107389632.38790703,145117589.0812312,104727667.9739942,66393908.63880416,3041909.8087457106,24446506.61603457,13905592.321989467,7192034.085366166,47764108.75332712,22490298.994590305,4595121.447729062,9614940.006832859,7192744.1363319615
2,20,657594165.8456573,106177909.20535094,1619642469.0283802,135697090.77399334,14828069.761020899,82445677.86742812,413469.717211809,2006355.6668038452,41576027.39685199,102853544.28135754,149989684.14694262,102839544.18728629,68967621.84169228,3012800.5991844083,24685757.3177076,13640810.179743089,6168529.035267918,49305467.30016856,21512307.133551743,4732842.949218267,9611167.819970002,6787276.591828793
2,21,654117154.1322643,99843279.46818401,1687895455.695906,151668272.75454065,15384527.09475849,80740234.26527375,519600.34889091935,1778672.0021988081,41803484.04923132,102485721.81091903,137336851.07526153,101993073.53837204,62989643.71206413,3259043.9958445323,23825901.690072488,14010562.269727789,5736415.327699807,51718098.13159081,21789209.24157132,4034372.19803649,9074817.262019863,7097727.917994327
2,22,646854137.222025,103685450.14700939,1610373300.8419063,139317465.0613482,14074841.536299536,80594586.74939904,752125.8216997008,1858813.2597239339,41552138.54823416,99159332.23099323,143946809.11054298,100645606.62705,62808289.66245422,3203902.7378464923,23790799.60508775,13270334.721052993,5844692.09078652,51435894.50965642,24442543.951353334,4066327.1167128948,9416951.264864871,7229387.552282572
2,23,643455203.9435776,108046759.55054334,1591187484.1701062,142291609.08458215,14310664.330935694,81523039.25585413,610913.2624203677,1913697.804058902,41394055.73834361,101734648.68400802,142931605.76735976,100417072.95076552,58858895.73522325,3135917.602286865,24784363.372226976,13193769.171864428,6631113.184586703,52198401.94543787,22585621.69627256,3847346.7390016587,9494294.940247085,7739013.127458665
2,24,648999821.9563907,109477027.11841418,1595580126.368445,148822578.30272335,13472639.54004365,83761676.71824783,418671.5564699361,1805866.4436377399,41506083.897925496,101939642.26872078,149426943.29646957,106283530.65922467,68711831.3987387,3172567.285842264,25847561.486586142,13726122.806311326,6340250.5552200405,52615434.654746905,20885283.15425966,3937329.5198192247,10007809.086889781,7460737.052369601
2,25,649716964.5850387,110109304.68381244,1538285706.8729014,146675319.63642758,14828287.040015722,81512572.45710446,561881.996050328,2211727.9617124884,43546044.923507564,107367065.86030923,140526894.30013084,102556482.61322893,64814576.018906936,3559732.488342712,24745178.69639939,13557515.94522213,6203104.654620005,52168720.17842731,22323373.721141826,4642125.05715271,10829702.357705673,6941958.9557720395
2,26,637033828.2513545,107551311.6622987,1539449446.3478446,144721723.00138757,15305354.510689866,81397666.39837486,802597.7099295831,2255352.1264722412,41680775.16538916,104269466.42002632,144381237.3410479,107959272.88619472,65686569.499150544,3538650.262069673,25167629.3235858,13568965.2909523,6440656.641099651,51888670.994244546,21566352.076330725,5014457.958551008,10293714.3313704,7545893.578187414
2,27,647386778.5359329,113794948.57484648,1556281876.7367616,146979234.4907822,15642806.965575034,81267114.41356155,474303.1593243956,1964823.056863882,43087611.18394814,102315652.76716009,146458680.94423577,106975885.35944834,63860996.115352705,3617802.525323768,25224867.976838067,12841905.840106387,7048906.338703894,50787806.68964269,21156703.357068818,4245490.356983365,9211649.231654946,7132068.33265264
2,28,640163921.6130558,110833518.92450745,1556333576.0181818,144627271.8876693,16839997.45790566,81025885.61284009,1404270.173569455,2071926.0768345697,42530703.724059395,109211739.77016878,143919977.4404799,108214416.64627692,64120253.12156309,3658888.851523914,25717888.266553506,13359563.850713061,7374919.260577899,51862934.234432474,22926112.011677172,4859904.23529078,10156797.677417647,7677297.994140259
3,1,536582282.74480385,102381015.85624318,1334219845.018124,122784914.77104275,13735628.808722993,70154161.54364108,618431.4969132509,1908607.5104107342,36725617.53833055,95277424.69662777,129829833.68365748,98794762.94541083,58748986.55663185,2886839.0724787596,22215143.419164717,10778052.637220183,5521630.5776047865,44574897.13184449,18742953.905071568,4254306.704800534,8197019.574187716,5985309.018971047
3,2,539389507.3974682,96601776.75816038,1294216079.1723046,127485374.91598772,13227637.23380355,70500527.35582608,646963.6088900894,1973223.9354699138,36082902.53138983,87269589.85593508,137383003.81127173,97006344.06767017,61712978.38454993,3283154.1322021815,23247085.32775832,11380367.500470059,5715253.242478475,44877718.49294504,19701415.499764606,5254060.725645049,9122026.443649918,5682329.284398473
3,3,538636271.476461,98057364.7774667,1263777182.610023,129421461.17415424,14120161.213814382,70519881.01431829,850088.81583466,2410695.8450202546,37352319.734999776,89240655.0859957,136411218.15883666,99129317.84867328,67780890.59113967,3053117.5393417682,22369103.959474556,11078786.6157417,5763857.030778575,44022604.171071425,19551511.8584609,5339068.798653844,9247436.578764012,5733663.526598293
3,4,536060702.8808712,95731882.36713721,1313526586.125304,128112777.63612205,15788780.028942684,72170852.75350772,599751.9513008948,2102850.2196944826,37294679.680743575,94365679.45984419,157705346.95945722,103412253.20296428,73461587.8896484,3265796.1893470753,23976525.19652086,10845357.248003226,6109533.861461229,44001537.702260226,20373374.279716294,5390648.740267594,9814637.104165751,5933438.023483024
3,5,542277618.0409096,102282645.12530644,1295800515.4974825,131562544.94824369,15815299.158712797,71222744.0838112,619396.6232289426,2271320.9627951947,39748741.45770592,97820764.42749771,143004102.23500702,103211543.54318888,67586808.62493737,3274692.9096990074,23816929.239233308,10944329.649988499,5936761.700924871,43899215.64794327,19423173.161877956,4940791.193576732,9947834.32717136,5888500.819650183
3,6,533572623.87989944,96599285.54880176,1281494030.1120121,129882456.06700002,13351492.3897092,72766432.76644436,383614.3192444349,2113332.7120604324,36997465.08307171,93094708.64957868,138989101.28076905,103570760.2787436,60393043.006492935,3558499.784997796,25475542.887475688,10934116.175553491,6475421.71053561,43883622.47167441,19475702.30516778,4073451.9966960624,10007229.189539393,5800838.331841931
3,7,535022818.16196716,97166747.7760736,1321403679.1382203,130946593.60195072,11849235.169580506,71582120.8480592,532466.4180472876,2040222.2195848555,39062608.64775456,100066663.525826,143564933.90557677,97107375.51760204,67847443.20859148,3226263.904859698,25149314.507656503,10842295.115836628,7709386.916718274,44094553.93668195,19141063.599611126,3765004.611932851,10376432.609350817,5780458.5773746455
3,8,528649309.6081742,96372225.9308137,1306486739.2285783,126319236.05834565,13436880.96072672,71728422.00072698,373114.74310092436,2132821.26442872,37460294.56797953,89806338.52706045,134344391.12770173,97824679.53709371,59110421.08740366,3202693.1742399475,23321406.016127218,10714978.299710192,6146665.507548739,42845691.590362765,18903048.144277062,4554606.791818115,10039345.56844215,5879589.414890576
3,9,538556442.3097011,99416164.39380223,1300771018.3914323,122235293.73916131,14340351.014978046,70016674.53650238,414187.4423095606,2401534.6655230583,41462269.50864942,95147224.80144975,137937024.39903888,100537938.49959445,56525289.344320446,3433667.2749733315,24487347.014318965,11128630.727578295,5664213.783457102,42757808.35351987,20917550.297129147,4753415.7916283645,10742775.09555,5446231.257997835
3,10,529176668.93505883,93962401.83418159,1302043152.3613307,126798715.56849548,13268983.59233557,71940204.99864699,371642.98109094665,2358009.6611301173,37420299.243004315,93296097.92017983,137480612.28889304,101355048.49446358,63754388.99467227,3237511.9800906843,24310237.029403746,11328770.604937328,5834217.7419658275,42580507.073140875,21178664.242639717,4570444.882934983,10458870.216689829,5799248.623973151
3,11,534945555.02762324,93771031.82108484,1275664276.0839455,123780505.30725218,13283475.909920359,69066253.50856665,543637.8651411169,2078856.5577020028,38274943.54999089,97173864.68948726,135184149.95708102,95811668.14598526,58691884.63834276,3141910.390600479,23892147.553464416,10406668.234831827,5245502.661425789,41765124.68323971,19764083.493062038,4464131.136917651,11152716.790979197,5574530.255627382
3,12,535714186.00791913,98424089.06606205,1265657123.723823,125827466.85534413,14126242.873113846,70290480.28397116,430644.08278200385,1913144.1092632501,40059372.12664878,103104401.61431949,138054927.81663486,99450163.92327975,59264670.32613909,3496288.292411423,24797381.542225562,10642874.465912592,6035542.728739084,42011546.858531825,19523502.518385876,4699997.858261483,9865592.524228662,6078861.005231144
3,13,535863158.5680387,96768740.2330935,1302293671.5917656,128997660.69967094,14329675.903177438,68660967.7129058,356550.275039902,1937813.5562008368,39558202.88065562,95016036.84922852,134102918.33107929,103467872.74077125,62817364.227021664,3310392.9323329907,25354886.823098186,10983291.349257791,6084377.55960117,41440650.403902866,19767317.205583043,4183136.015694863,9578402.36078103,5610480.168202165
3,14,539444625.6483514,101167757.51716048,1266134969.4379497,128540839.05236395,14276589.153207524,67644330.97443022,651597.1747118961,2248855.980219333,38483793.91297689,93995836.02778785,137973955.09210488,104743769.31415471,62792467.00188327,3340490.5469877343,24761487.29149357,10927019.473741224,6067155.547660925,42397529.28197395,20236430.788034577,4797122.132049384,10806422.714503152,5937285.664238022
3,15,526589115.2876453,97322694.36318193,1267001678.7621155,124825658.33185022,14230966.612409156,67609849.93431729,408477.36346536473,1888654.622975146,36835801.87194485,93241479.30524641,142408346.641099,102801513.27680667,62662488.177491836,3133604.865282404,24913296.842252243,11294901.7345184,5957826.734753079,42889133.86700635,20508227.730521254,4345063.451861236,11048750.908325203,5809617.4446857525
3,16,527337078.7273757,94277063.28146383,1263230896.6915617,125215110.50517598,13770949.518352455,71020563.5055239,703554.8333426379,2261163.8695231206,38733760.235918984,101491800.51425315,134512295.86108583,103416226.90873003,63919079.69841954,3049082.855936029,25234118.989798505,10692897.626952806,6409501.234827685,42091898.29545541,19812768.06169277,4484590.920915878,10099768.878059255,5880722.510785459
3,17,526632944.5663186,95091527.4214358,1221881583.9772592,129323475.76819171,15701210.963484664,68031516.5294041,611627.3540743307,2208333.5840613865,38827665.76936166,96909872.66727307,153261413.92620012,101586386.9146752,69349697.6711515,3343698.5397127634,25559353.126698095,11492951.01995298,6289523.151777295,43177045.48416904,22095461.712621074,4205022.541341386,10704490.863235962,5884602.112631704
